10-10-2019 02:03,b'RT @Bhupendra221B: #engineersatjantarmantar @PMOIndia @Troll_Modi @narendramodi ..See this @HRDMinistry #mtechfeeshike  \xf0\x9f\x9a\xa5'
,
10-10-2019 02:03,b'RT @Abhishe70075764: https://t.co/FhU0iSxIZR\nPlease maximum engineering students come forward and support umesh sir.\nPhase 2 will be a grea\xe2\x80\xa6'
,
10-10-2019 02:03,"b""RT @KhushGarg5: Don't try to be owner.... You are just  a part of management team at IIT.... We will keep our campain continuous for or stu\xe2\x80\xa6"""
,
10-10-2019 02:02,b'RT @BobbyJMathews: Brain drain is happening in this country as top profile researchers prefer going abroad for working instead of serving t\xe2\x80\xa6'
,
10-10-2019 02:02,b'RT @bijoy_vibhor85: @rahulkanwal @rajnathsingh I will be really proud if you expose #Aarey and #mtechfeeshike  in IIT by questioning Pokhri\xe2\x80\xa6'
,
10-10-2019 02:02,b'RT @bijoy_vibhor85: @chiragbagaria @rahulkanwal @rajnathsingh I will be really proud if you expose #Aarey and #mtechfeeshike  in IIT by que\xe2\x80\xa6'
,
10-10-2019 02:02,b'RT @bijoy_vibhor85: @SwetaSinghAT I will be really proud if you expose #Aarey and #mtechfeeshike  in IIT by questioning Pokhriyal nd Javedk\xe2\x80\xa6'
,
10-10-2019 02:02,b'RT @bijoy_vibhor85: @chitraaum I will be really proud if you expose #Aarey and #mtechfeeshike  in IIT by questioning Pokhriyal nd Javedkar'
,
09-10-2019 20:42,b'RT @umesh_dhande: #engineersatjantarmantar #mtechfeeshike live from jantar mantar. Join us soon. https://t.co/VVgfz3ql5z'
,
09-10-2019 19:09,b'RT @AllIndiaEngine1: We seek help of all our followers to tag as many media houses you can. They will surely make our voice reach out to co\xe2\x80\xa6'
,
09-10-2019 18:53,b'RT @AllIndiaEngine1: #engineersatjantarmantar #mtechfeeshike\nAll people in and around delhi students should join as soon as possible. https\xe2\x80\xa6'
,
